ID,Amount ($),Customers,Boxes,Geo_ID,Product_ID,Sales_Person_ID,Date_ID
736,9590.0,133,640,4,6,22,440
737,7175.0,47,359,2,13,4,440
738,2534.0,119,91,1,10,11,440
739,1162.0,3,62,1,6,2,440
740,7042.0,173,470,3,5,10,440
741,7392.0,111,493,1,20,6,440
742,371.0,191,20,3,5,24,440
743,7728.0,151,368,4,6,23,441
744,518.0,223,21,5,18,20,441
745,8547.0,112,317,1,7,8,441
746,4018.0,34,192,5,5,15,441
747,6118.0,203,266,4,17,21,441
748,1582.0,119,55,4,11,12,441
749,3626.0,309,214,4,13,23,441
750,8981.0,152,360,3,11,18,441
751,3304.0,306,255,2,19,8,441
752,6076.0,74,196,6,11,3,441
753,12530.0,134,964,1,15,4,441
754,3675.0,273,283,2,20,2,441
755,434.0,152,28,6,4,15,441
756,5509.0,16,307,1,20,10,441
757,10843.0,228,517,1,21,1,441
758,7623.0,88,587,3,9,1,441
759,7623.0,152,636,3,12,1,441
760,6573.0,185,313,3,10,1,442
761,2520.0,95,149,1,14,5,442
762,910.0,14,54,1,21,4,442
763,5397.0,8,416,2,19,24,442
764,4263.0,464,158,3,16,16,442
765,7637.0,114,273,6,17,19,442
766,15239.0,156,953,3,13,11,442
767,7840.0,81,392,2,8,23,442
768,1302.0,298,51,3,18,16,442
769,3192.0,459,128,2,17,16,442
770,4312.0,79,188,4,16,23,442
771,6258.0,49,224,2,16,18,442
772,7931.0,257,418,2,22,5,442
773,2576.0,67,129,3,22,19,442
774,623.0,224,22,1,17,3,442
775,7567.0,254,292,6,17,20,442
776,6363.0,179,266,1,22,13,443
777,1645.0,97,75,3,22,2,443
778,12740.0,72,980,3,19,25,443
779,6755.0,504,483,3,20,12,443
780,13321.0,119,833,1,12,15,443
781,1078.0,41,57,5,21,9,443
782,13104.0,77,624,3,8,14,443
783,10241.0,74,366,3,18,7,443
784,1904.0,316,112,6,13,19,444
785,4116.0,89,217,3,20,15,444
786,1302.0,24,55,3,10,9,444
787,4606.0,186,210,3,10,3,444
788,8526.0,153,569,1,6,25,444
789,13832.0,187,577,3,17,19,447
790,10962.0,24,392,6,17,3,447
791,5383.0,212,317,1,5,4,447
792,2856.0,138,179,5,15,25,447
793,2954.0,143,96,2,16,19,447
794,14385.0,230,600,2,10,5,447
795,10346.0,88,647,6,6,10,447
796,1568.0,199,83,1,20,24,447
797,3682.0,152,148,6,16,11,447
798,5544.0,162,185,1,11,2,447
799,252.0,48,10,2,11,2,447
800,6230.0,68,271,3,8,6,447
801,3724.0,37,129,4,11,15,448
802,5544.0,59,427,4,12,2,448
803,8624.0,54,392,6,4,1,448
804,4627.0,135,515,1,2,17,448
805,13237.0,374,1019,5,12,1,448
806,3143.0,298,158,3,5,8,448
807,8631.0,83,376,3,16,22,448
808,4886.0,343,288,3,21,6,448
809,5012.0,71,295,4,3,18,448
810,7847.0,353,462,2,5,20,448
811,2709.0,203,301,3,2,1,449
812,8918.0,295,372,6,1,20,449
813,11942.0,436,543,6,17,2,449
814,19173.0,42,1279,6,19,8,449
815,2590.0,209,87,1,17,16,449
816,2555.0,73,160,4,4,16,449
817,861.0,80,46,5,5,10,449
818,11956.0,282,544,5,17,7,449
819,8589.0,226,661,4,19,7,449
820,6496.0,196,361,6,22,5,449
821,5299.0,203,204,3,1,20,449
822,4858.0,174,324,6,21,13,449
823,357.0,204,19,4,8,15,449
824,5264.0,182,405,1,2,8,449
825,7896.0,83,304,5,10,9,449
826,9548.0,173,796,2,15,5,449
827,3024.0,240,178,5,4,8,449
828,12257.0,365,409,4,1,17,449
829,5327.0,2,184,3,1,5,449
830,784.0,208,33,6,11,18,449
831,5824.0,248,278,6,13,8,450
832,11354.0,119,494,4,22,25,450
833,7245.0,185,725,3,15,11,450
834,2870.0,480,160,4,12,16,450
835,721.0,191,91,4,9,25,450
836,1274.0,197,42,2,1,4,450
837,12187.0,266,717,6,3,15,450
838,17969.0,77,899,4,5,19,450
839,2471.0,174,103,5,17,19,450
840,2296.0,52,100,6,13,13,450
841,10801.0,35,636,4,3,21,450
842,3031.0,49,117,5,7,1,450
843,112.0,252,11,2,12,1,450
844,329.0,130,14,5,17,3,450
845,9590.0,154,600,4,12,3,450
846,3220.0,209,115,3,7,9,450
847,9660.0,106,358,1,11,4,450
848,9737.0,184,886,1,14,8,450
849,3899.0,199,488,6,15,5,450
850,1477.0,58,48,6,18,10,451
851,4242.0,324,152,5,10,15,451
852,8946.0,163,895,2,19,25,451
853,14504.0,150,1813,1,9,25,451
854,6433.0,130,202,4,18,15,451
855,9261.0,143,343,3,11,6,451
856,756.0,71,38,4,13,20,451
857,4018.0,10,447,2,15,3,451
858,168.0,281,9,5,8,12,451
859,4004.0,16,149,3,17,3,451
860,6272.0,133,299,5,8,13,451
861,5215.0,87,348,1,19,8,451
862,3094.0,21,148,4,10,3,451
863,9324.0,171,583,5,8,21,451
864,20447.0,78,758,6,16,23,451
865,14189.0,19,1183,1,15,7,451
866,6503.0,231,434,1,20,13,451
867,2212.0,24,202,2,12,6,451
868,2975.0,45,142,4,21,11,451
869,4788.0,217,342,2,14,14,454
870,9604.0,201,565,2,14,13,454
871,616.0,181,24,4,7,21,454
872,7644.0,4,695,2,2,20,454
873,4193.0,153,263,1,2,7,454
874,6132.0,183,307,5,5,18,454
875,7896.0,302,376,4,20,20,454
876,2576.0,332,96,4,16,22,454
877,2821.0,197,157,1,4,13,454
878,12103.0,88,485,5,11,7,454
879,5271.0,330,377,3,20,2,454
880,5117.0,66,512,2,15,12,454
881,4767.0,232,434,6,9,8,455
882,20076.0,29,670,1,17,4,455
883,2583.0,206,185,4,6,25,455
884,14210.0,39,2030,4,9,20,455
885,4403.0,25,315,3,15,1,455
886,12985.0,279,619,5,10,3,455
887,1358.0,63,68,3,13,14,455
888,203.0,330,19,1,15,1,455
889,1281.0,275,99,5,6,6,455
890,13475.0,119,539,5,16,22,455
891,1547.0,200,119,6,14,19,455
892,6013.0,217,317,1,3,4,456
893,10703.0,21,1071,5,19,20,456
894,7630.0,236,306,3,11,10,456
895,5369.0,251,384,2,6,21,456
896,7917.0,115,360,5,21,3,456
897,259.0,116,17,5,6,2,456
898,3115.0,22,112,2,16,10,457
899,10731.0,117,537,6,6,14,457
900,2352.0,21,181,6,6,18,457
901,5138.0,51,303,2,8,3,457
902,1428.0,194,102,1,9,17,457
903,3598.0,17,157,5,13,7,457
904,10528.0,21,555,5,6,4,457
905,2100.0,242,70,3,11,15,458
906,6797.0,218,262,1,1,21,458
907,6202.0,52,249,2,17,14,458
908,8001.0,4,348,5,1,5,458
909,13832.0,294,814,2,5,8,458
910,1568.0,181,121,2,19,13,458
911,3129.0,127,112,6,7,13,458
912,6944.0,2,278,5,11,5,458
913,7672.0,17,265,6,16,14,458
914,4137.0,200,197,6,8,8,458
915,1365.0,155,72,2,3,14,458
916,7238.0,381,453,4,4,12,458
917,10500.0,355,457,4,3,14,458
918,6790.0,129,453,2,20,18,458
919,7203.0,63,515,1,19,14,458
920,6202.0,86,443,1,15,22,458
921,8351.0,1,696,2,14,2,461
922,980.0,437,109,1,19,24,461
923,12908.0,182,562,5,13,11,461
924,4473.0,302,320,3,19,9,461
925,3066.0,155,93,1,18,4,462
926,4053.0,329,177,1,7,16,462
927,3024.0,155,152,6,8,4,462
928,2100.0,147,68,5,16,13,463
929,2555.0,156,112,5,10,20,463
930,6559.0,208,243,6,16,9,463
931,8176.0,183,390,3,6,19,463
932,17675.0,197,884,6,3,4,463
933,11004.0,175,1223,5,15,18,463
934,2233.0,292,77,4,1,25,463
935,16359.0,14,712,2,1,5,463
936,3192.0,21,228,6,19,6,463
937,5313.0,275,380,3,6,14,463
938,1841.0,223,97,3,4,19,463
939,9884.0,13,396,6,10,2,463
940,3066.0,268,205,4,14,4,463
941,11207.0,254,362,3,18,9,463
942,6321.0,86,452,1,2,11,463
943,5299.0,62,663,1,9,10,463
944,11578.0,63,552,5,21,2,464
945,4298.0,201,239,1,8,25,464
946,9548.0,17,682,5,15,16,464
947,5663.0,25,236,4,10,10,464
948,329.0,260,15,6,10,10,464
949,9275.0,165,489,4,5,10,464
950,77.0,133,3,5,11,12,464
951,4256.0,110,224,1,4,10,464
952,4018.0,413,237,6,3,23,465
953,6699.0,138,479,6,5,15,465
954,4571.0,17,241,2,13,24,465
955,4193.0,79,200,5,13,5,465
956,392.0,175,28,2,9,18,465
957,3192.0,18,146,6,3,11,465
958,154.0,48,7,3,22,5,465
959,5502.0,112,212,6,7,6,465
960,4389.0,365,439,6,9,14,465
961,12215.0,120,764,5,8,8,465
962,1960.0,50,140,6,9,13,465
963,994.0,389,77,1,12,23,465
964,3731.0,41,150,4,10,19,465
965,11851.0,45,456,2,22,22,468
966,7798.0,77,289,4,18,18,468
967,658.0,82,32,4,8,10,468
968,18963.0,191,1355,1,15,18,468
969,574.0,383,34,1,8,10,468
970,763.0,47,28,3,18,12,468
971,1295.0,218,108,3,2,16,468
972,1281.0,349,61,2,10,12,468
973,6657.0,364,606,3,15,19,468
974,1533.0,129,110,3,5,16,468
975,2534.0,36,121,6,8,21,468
976,3808.0,74,224,2,14,23,468
977,7637.0,90,425,4,8,9,468
978,5397.0,37,416,3,2,12,469
979,5649.0,97,202,5,16,1,469
980,2996.0,136,116,3,7,20,469
981,2247.0,351,87,5,16,4,469
982,1092.0,136,84,2,9,9,469
983,4368.0,23,292,1,5,13,469
984,868.0,90,87,3,14,1,469
985,8729.0,35,364,2,1,7,469
986,2065.0,17,130,2,8,13,469
987,6293.0,48,274,4,8,7,469
988,7602.0,247,761,4,19,5,469
989,10150.0,223,598,3,3,16,469
990,11081.0,311,739,6,3,10,469
991,588.0,41,27,2,4,14,469
992,3710.0,129,413,6,19,22,469
993,371.0,121,27,4,4,24,470
994,2254.0,69,119,4,13,21,470
995,2345.0,70,112,5,22,12,470
996,18473.0,6,2053,5,2,1,470
997,1680.0,26,58,2,16,4,470
998,4508.0,16,215,2,13,17,470
999,8463.0,284,385,5,4,2,471
1000,931.0,269,117,1,15,19,471
1001,12460.0,197,623,3,6,13,471
1002,868.0,78,37,5,1,2,471
1003,301.0,117,13,6,18,21,471
1004,434.0,116,37,1,15,10,471
1005,2058.0,2,115,6,22,17,471
1006,9597.0,167,873,3,14,25,471
1007,13314.0,198,784,1,3,16,472
1008,630.0,106,70,6,15,21,472
1009,8918.0,31,446,2,4,4,472
1010,7133.0,446,223,1,18,15,472
1011,1638.0,106,97,5,12,23,472
1012,8253.0,262,551,1,2,16,472
1013,5950.0,30,192,1,1,2,472
1014,7000.0,5,875,4,2,13,472
1015,2030.0,162,89,3,16,15,472
1016,8337.0,306,439,1,3,23,472
1017,1876.0,171,79,1,1,3,472
1018,9352.0,293,446,3,6,9,472
1019,5621.0,154,625,1,2,2,472
1020,6062.0,12,674,1,9,3,472
1021,5054.0,154,266,2,4,17,472
1022,7581.0,239,237,2,11,10,472
1023,7763.0,125,353,2,10,13,472
1024,9387.0,181,626,5,14,14,472
1025,966.0,163,57,3,13,1,472
1026,5278.0,27,278,1,3,12,472
1027,18354.0,275,1669,4,14,19,472
1028,1330.0,161,61,1,10,16,472
1029,1155.0,91,83,3,6,24,472
1030,4669.0,101,667,2,9,17,472
1031,4676.0,25,293,3,12,8,472
1032,602.0,19,21,2,11,11,472
1033,13090.0,133,770,5,8,22,475
1034,11928.0,159,459,5,7,15,475
1035,4634.0,244,145,5,11,9,475
1036,5292.0,72,252,6,20,2,475
1037,9065.0,56,378,6,22,19,475
1038,12299.0,338,560,6,10,4,475
1039,6818.0,172,273,4,18,11,475
1040,3773.0,81,252,4,20,2,475
1041,5138.0,82,367,6,2,13,475
1042,4557.0,20,269,5,20,9,475
1043,2751.0,128,138,5,3,1,475
1044,10906.0,8,779,5,19,18,475
1045,5621.0,7,256,2,21,20,475
1046,2471.0,64,155,2,13,13,476
1047,6139.0,9,410,2,14,5,476
1048,2807.0,151,128,2,7,12,476
1049,8169.0,142,454,5,4,18,476
1050,8785.0,280,586,5,5,13,476
1051,5628.0,33,256,4,22,1,476
1052,1302.0,7,77,2,14,11,476
1053,9282.0,188,387,5,22,18,476
1054,4046.0,96,162,2,18,4,476
1055,10605.0,169,442,3,7,22,476
1056,5929.0,25,539,1,2,6,476
1057,2611.0,175,105,3,18,8,476
1058,7686.0,51,769,1,15,3,476
1059,2786.0,98,164,2,14,7,476
1060,4123.0,247,516,1,19,22,476
1061,1477.0,111,78,6,21,17,476
1062,12040.0,255,416,6,17,5,476
1063,4340.0,277,310,6,12,13,476
1064,2639.0,526,126,4,21,15,476
1065,7931.0,377,1322,4,9,14,477
1066,1078.0,298,45,4,7,13,477
1067,8680.0,429,362,5,13,19,477
1068,8967.0,15,427,4,8,18,477
1069,12075.0,258,465,2,11,14,477
1070,4396.0,68,294,6,12,5,477
1071,2877.0,84,96,4,16,11,477
1072,1659.0,291,104,4,4,14,477
1073,616.0,30,42,5,19,16,477
1074,7021.0,124,469,6,3,8,477
1075,3255.0,119,296,2,19,23,477
1076,5516.0,269,613,3,15,20,477
1077,18039.0,148,1289,6,14,22,477
1078,12593.0,254,394,6,18,11,477
1079,1981.0,28,67,4,16,18,477
1080,6552.0,112,410,2,4,5,477
1081,10682.0,213,629,2,4,8,477
1082,11046.0,156,789,6,19,16,477
1083,4263.0,140,225,2,5,22,477
1084,5558.0,440,464,6,9,1,477
1085,4214.0,155,128,3,18,23,478
1086,7301.0,46,406,1,13,9,478
1087,4473.0,179,373,3,19,4,478
1088,11081.0,349,462,4,11,10,478
1089,1120.0,274,75,4,5,24,478
1090,10297.0,48,430,3,8,18,478
1091,1869.0,343,234,6,2,20,478
1092,12229.0,182,644,1,13,10,478
1093,7707.0,173,482,2,4,16,478
1094,1351.0,150,55,2,18,2,478
1095,7035.0,185,252,1,16,12,478
1096,3178.0,323,114,4,7,1,478
1097,3668.0,336,408,4,19,10,478
1098,15295.0,160,1700,3,9,7,478
1099,9667.0,227,323,2,18,18,478
1100,7308.0,171,488,5,3,20,478
1101,6888.0,18,328,2,4,7,478
1102,1085.0,183,46,1,8,23,478
1103,3549.0,492,148,4,22,13,478
1104,245.0,365,21,4,9,15,479
1105,525.0,166,24,5,21,4,479
1106,9373.0,200,313,4,18,25,479
1107,3822.0,155,225,2,8,2,479
1108,4326.0,123,206,1,5,14,479
1109,427.0,428,23,5,6,21,479
1110,12236.0,61,816,3,3,20,479
1111,4655.0,124,259,4,13,5,479
1112,1246.0,359,78,4,8,11,479
1113,11291.0,206,452,4,17,7,479
1114,5530.0,45,395,1,2,5,482
1115,7658.0,233,851,3,14,3,482
1116,1204.0,199,67,2,5,17,482
1117,7238.0,19,250,3,16,21,482
1118,2359.0,284,91,5,11,3,482
1119,4676.0,96,234,2,5,16,482
1120,4893.0,229,233,2,21,19,482
1121,5152.0,133,258,6,21,12,482
1122,3808.0,376,142,5,18,9,483
1123,6538.0,182,273,3,22,9,483
1124,3486.0,295,249,6,14,14,483
1125,4865.0,94,174,5,11,1,483
1126,4606.0,74,384,6,14,23,483
1127,35.0,380,2,4,17,22,483
1128,6069.0,304,304,6,20,3,483
1129,21.0,117,1,1,17,1,483
1130,8071.0,16,299,4,1,5,483
1131,2716.0,267,194,2,19,11,483
1132,7574.0,136,842,1,9,15,483
1133,931.0,48,52,6,5,20,483
1134,9499.0,141,500,4,4,21,483
1135,350.0,167,25,1,9,23,483
1136,371.0,437,20,6,3,1,483
1137,10367.0,156,432,6,17,12,483
1138,9597.0,129,600,3,13,9,483
1139,2443.0,379,102,5,8,17,483
1140,3556.0,75,123,6,18,4,483
1141,2457.0,261,82,4,7,17,483
1142,16170.0,71,952,6,14,4,483
1143,8456.0,178,302,4,10,5,483
1144,28.0,147,2,4,5,8,483
1145,10794.0,118,450,2,13,2,483
1146,7539.0,10,444,4,21,18,483
1147,2982.0,102,120,6,17,1,484
1148,6237.0,73,347,2,5,18,484
1149,11564.0,28,1285,3,14,12,484
1150,105.0,73,7,4,5,15,484
1151,10402.0,33,417,1,16,3,485
1152,20993.0,411,1235,5,12,12,485
1153,7658.0,190,383,6,8,7,485
1154,1981.0,235,105,3,5,25,485
1155,4816.0,64,402,3,9,25,485
1156,3661.0,287,147,1,22,9,485
1157,2688.0,580,128,1,10,9,485
1158,2534.0,159,80,5,18,1,485
1159,1820.0,81,91,6,5,8,485
1160,5432.0,107,388,2,21,13,485
1161,7189.0,117,400,2,8,15,486
1162,6188.0,18,207,4,1,13,486
1163,3283.0,260,150,2,17,6,486
1164,6524.0,275,502,3,2,21,486
1165,5180.0,32,192,5,18,7,486
1166,12838.0,241,803,5,15,9,486
1167,4648.0,114,194,4,1,2,486
1168,3031.0,263,127,5,22,8,486
1169,10990.0,152,785,5,20,1,486
1170,1078.0,470,72,4,12,9,486
1171,8218.0,114,822,3,14,9,486
1172,10381.0,16,944,2,15,22,486
1173,1085.0,196,41,5,1,3,486
1174,3052.0,22,191,5,15,3,486
1175,4214.0,148,151,5,1,10,489
1176,3178.0,42,245,5,19,11,489
1177,3066.0,194,384,5,19,13,489
1178,9485.0,99,949,1,12,19,489
1179,3955.0,2,264,3,4,12,489
1180,6538.0,69,312,6,3,24,489
1181,10178.0,9,329,4,1,7,489
1182,7882.0,197,359,2,17,18,489
1183,5943.0,285,372,5,5,6,489
1184,4088.0,319,256,6,2,6,489
1185,749.0,266,28,1,10,7,489
1186,13958.0,185,451,1,1,23,489
1187,5901.0,385,296,1,3,7,489
1188,6342.0,64,793,4,2,25,489
1189,315.0,335,19,2,14,15,489
1190,147.0,84,14,3,15,3,489
1191,10213.0,217,365,2,11,15,489
1192,8484.0,398,386,2,13,19,489
1193,532.0,78,26,3,6,7,489
1194,8785.0,155,550,6,4,18,489
1195,8001.0,203,572,1,20,5,489
1196,364.0,234,37,1,9,21,489
1197,2331.0,158,138,1,12,2,489
1198,7665.0,93,480,2,2,19,489
1199,2905.0,341,224,5,20,24,489
1200,6230.0,426,260,6,13,24,489
1201,2758.0,51,345,4,2,2,489
1202,2352.0,136,181,1,19,1,489
1203,2779.0,53,93,6,16,2,489
1204,7.0,551,1,4,18,5,489
1205,3213.0,142,111,5,7,10,490
1206,9275.0,3,489,4,4,20,490
1207,4368.0,87,199,4,4,5,490
1208,10633.0,14,409,4,10,17,490
1209,11319.0,66,708,1,4,8,490
1210,8799.0,126,518,3,20,3,490
1211,2695.0,49,104,2,10,18,490
1212,245.0,224,25,6,14,2,490
1213,3647.0,85,406,4,15,21,490
1214,6412.0,31,257,1,18,2,490
1215,2905.0,149,112,4,22,11,490
1216,13650.0,235,427,3,11,2,490
1217,623.0,9,37,1,21,7,490
1218,5131.0,196,514,3,19,2,490
1219,8722.0,146,970,4,9,2,490
1220,1211.0,53,87,6,15,22,491
1221,2002.0,378,126,5,2,13,491
1222,2100.0,37,175,1,12,5,491
1223,2765.0,147,231,2,15,2,491
1224,9198.0,133,318,1,16,20,491
1225,5852.0,18,391,6,3,25,491
1226,17892.0,181,746,1,10,23,491
1227,5117.0,44,223,6,7,12,491
1228,3024.0,153,144,5,3,14,491
1229,3479.0,274,174,4,20,17,491
1230,1554.0,167,74,2,13,11,491
1231,2884.0,2,145,2,3,23,491
1232,4774.0,344,299,5,20,18,491
1233,3556.0,7,238,4,12,12,491
1234,7742.0,66,484,1,2,3,491
1235,917.0,32,51,2,12,4,491
1236,8176.0,332,546,4,6,11,492
1237,14357.0,215,1026,6,12,10,492
1238,4669.0,55,187,1,7,6,492
1239,13608.0,39,504,2,18,1,492
1240,2933.0,273,140,2,6,6,492
1241,7056.0,146,471,2,3,15,492
1242,10024.0,32,627,5,3,23,492
1243,4438.0,212,154,1,11,3,492
1244,14413.0,94,1602,6,2,9,493
1245,4305.0,226,160,4,7,19,493
1246,1729.0,108,133,4,2,14,493
1247,91.0,177,5,6,8,9,493
1248,637.0,37,49,3,12,5,493
1249,10178.0,205,727,2,14,21,493
1250,1358.0,90,170,5,9,12,493
1251,3423.0,92,111,6,1,8,493
1252,4291.0,469,253,5,5,19,493
1253,4970.0,295,332,3,4,5,493
1254,6874.0,438,265,3,11,25,493
1255,4550.0,65,198,5,7,21,493
1256,1652.0,61,92,4,20,19,493
1257,1946.0,190,163,4,14,24,493
1258,8407.0,73,526,6,3,22,493
1259,2422.0,208,143,6,13,1,493
1260,4788.0,62,178,2,1,25,493
1261,294.0,354,17,5,5,2,493
1262,5453.0,172,390,6,6,12,496
1263,7378.0,121,352,3,22,15,496
1264,10710.0,56,670,5,14,13,496
1265,2807.0,172,156,3,3,15,496
1266,9044.0,64,754,2,9,25,496
1267,5446.0,34,195,6,1,25,496
1268,16065.0,98,1236,3,5,21,496
1269,3682.0,288,168,3,3,11,496
1270,2548.0,25,142,6,6,21,496
1271,3052.0,179,114,4,17,9,496
1272,623.0,8,52,1,15,2,496
1273,3738.0,37,468,4,19,23,496
1274,1750.0,49,65,5,17,25,497
1275,4053.0,57,226,3,12,21,497
1276,2702.0,12,82,5,18,25,497
1277,7987.0,85,888,6,14,8,497
1278,1148.0,4,48,4,7,12,497
1279,4186.0,143,140,2,1,11,498
1280,5229.0,26,276,6,6,23,498
1281,6146.0,395,212,1,18,23,498
1282,11102.0,251,505,1,13,19,498
1283,15603.0,135,1041,4,3,17,498
1284,2758.0,177,138,4,6,17,498
1285,7420.0,234,619,5,14,15,498
1286,2345.0,118,107,6,8,6,498
1287,12362.0,201,1546,1,19,6,498
1288,420.0,203,33,3,20,5,498
1289,6440.0,458,293,1,22,3,499
1290,11613.0,32,726,5,14,4,499
1291,14910.0,260,785,4,22,16,499
1292,455.0,180,23,5,4,15,499
1293,784.0,287,56,3,15,14,499
1294,2597.0,81,200,3,14,19,500
1295,4543.0,323,157,4,11,23,500
1296,4452.0,42,636,2,9,19,500
1297,5544.0,392,370,5,4,21,500
1298,5215.0,206,580,6,9,15,500
1299,3052.0,123,306,4,12,25,500
1300,19579.0,327,676,5,7,11,500
1301,217.0,139,10,3,22,14,500
1302,3080.0,216,237,5,9,23,500
1303,3934.0,114,303,2,14,19,500
1304,2506.0,48,97,6,16,16,500
1305,5782.0,231,413,2,5,6,500
1306,9016.0,169,752,5,9,1,500
1307,1638.0,238,82,1,6,23,500
1308,5950.0,130,213,1,17,10,500
1309,3948.0,263,439,1,9,7,500
1310,5278.0,44,182,1,16,18,503
1311,5026.0,33,240,5,22,19,503
1312,5208.0,249,248,5,22,20,503
1313,5593.0,9,431,4,20,12,503
1314,3689.0,150,168,1,8,18,503
1315,9170.0,64,437,2,4,1,503
1316,3094.0,195,172,3,4,25,503
1317,7777.0,77,289,5,16,6,503
1318,11109.0,133,505,2,13,3,503
1319,4158.0,58,297,4,2,23,503
1320,9863.0,92,395,4,16,2,503
1321,3101.0,249,259,3,9,22,503
1322,3864.0,36,298,2,20,22,503
1323,8428.0,162,291,3,11,3,503
1324,14574.0,248,1122,6,15,10,503
1325,7315.0,127,431,1,4,9,503
1326,7805.0,74,279,6,16,13,504
1327,2324.0,230,146,3,12,25,504
1328,2499.0,24,132,6,22,11,504
1329,5285.0,24,441,5,14,21,504
1330,1925.0,92,129,2,15,6,504
1331,13286.0,166,886,6,19,15,504
1332,1659.0,89,104,3,13,5,504
1333,168.0,166,11,2,21,24,504
1334,6020.0,11,215,4,11,20,504
1335,2219.0,150,222,1,12,1,504
1336,12740.0,68,411,2,1,21,504
1337,11018.0,69,441,3,16,1,504
1338,5040.0,144,336,5,19,3,504
1339,10220.0,71,445,1,3,2,505
1340,8995.0,238,450,3,3,10,505
1341,3738.0,12,187,6,10,16,505
1342,7749.0,186,259,4,17,19,505
1343,868.0,351,33,5,16,8,505
1344,2338.0,183,74,6,18,8,505
1345,12754.0,151,751,5,12,7,505
1346,15148.0,5,489,2,11,5,505
1347,1666.0,12,98,3,13,20,505
1348,595.0,43,55,3,15,8,505
1349,10486.0,175,328,5,18,12,505
1350,6860.0,132,490,3,14,16,505
1351,9639.0,130,964,6,19,14,505
1352,4557.0,9,176,3,16,6,505
1353,9786.0,251,576,1,20,17,505
1354,3948.0,137,359,1,2,19,505
1355,4893.0,253,377,6,14,13,505
1356,7441.0,74,414,4,8,25,506
1357,9079.0,167,535,5,14,20,506
1358,3962.0,198,133,5,11,6,507
1359,6111.0,57,382,1,8,14,507
1360,1414.0,122,49,2,7,1,507
1361,812.0,20,51,3,12,2,507
1362,7084.0,4,394,5,8,25,507
1363,18942.0,357,702,5,18,23,507
1364,7154.0,124,421,4,5,6,507
1365,1225.0,131,103,1,2,23,507
1366,8211.0,136,747,4,15,15,507
1367,10465.0,185,524,5,5,8,507
1368,6181.0,334,619,2,12,5,507
1369,2695.0,232,193,2,2,8,507
1370,17451.0,135,2909,1,9,6,507
1371,6790.0,131,425,6,6,9,507
1372,9226.0,541,330,5,10,14,510
1373,9884.0,104,899,2,14,20,510
1374,2821.0,70,202,6,20,10,510
1375,665.0,243,84,4,15,3,510
1376,8526.0,209,609,2,19,12,510
1377,9436.0,247,787,6,19,24,510
1378,217.0,81,11,2,10,21,510
1379,4865.0,46,487,4,2,7,510
1380,10451.0,105,551,4,5,20,510
1381,9093.0,28,304,3,1,6,510
1382,1638.0,282,103,5,2,21,510
1383,8610.0,47,278,3,1,2,510
1384,1351.0,58,72,3,6,1,510
1385,11102.0,50,505,1,3,5,510
1386,4711.0,29,429,1,19,16,510
1387,903.0,49,43,5,13,6,510
1388,1295.0,112,81,3,5,6,510
1389,14574.0,118,561,6,11,24,510
1390,3318.0,34,277,1,15,12,510
1391,3262.0,487,297,3,12,20,510
1392,1036.0,59,55,2,5,2,510
1393,5285.0,213,378,1,4,12,510
1394,2667.0,428,267,2,2,4,510
1395,6097.0,84,244,2,22,24,510
1396,11550.0,93,770,2,2,3,510
1397,1589.0,62,159,2,9,15,510
1398,4375.0,11,274,2,14,6,511
1399,7966.0,123,725,3,12,12,511
1400,10829.0,86,516,1,3,10,511
1401,22652.0,46,2060,2,2,25,511
1402,5257.0,95,182,4,16,12,511
1403,5817.0,396,277,3,4,23,511
1404,987.0,427,52,2,20,12,511
1405,2723.0,21,101,1,17,7,511
1406,6944.0,178,366,5,20,10,511
1407,7896.0,435,329,2,17,19,511
1408,13573.0,88,543,6,22,9,511
1409,9856.0,12,329,2,11,16,511
1410,14938.0,261,879,6,5,19,511
1411,1358.0,268,60,1,1,1,511
1412,3696.0,118,247,1,15,9,511
1413,2737.0,193,343,1,2,12,511
1414,6797.0,27,252,6,18,24,511
1415,2527.0,30,158,3,2,17,511
1416,392.0,43,20,4,10,22,511
1417,126.0,242,6,3,16,2,511
1418,11522.0,235,721,3,5,12,511
1419,8498.0,182,532,3,20,19,512
1420,1113.0,33,53,3,22,18,512
1421,5614.0,223,216,1,10,15,512
1422,4410.0,156,153,1,17,18,512
1423,9163.0,151,340,2,16,7,512
1424,2590.0,202,84,2,18,20,513
1425,3745.0,127,198,2,13,25,513
1426,8337.0,14,288,5,16,10,513
1427,4522.0,42,566,5,9,24,513
1428,2625.0,580,120,6,7,2,513
1429,441.0,171,16,3,18,5,514
1430,3311.0,92,128,5,17,23,514
1431,6650.0,22,266,3,16,24,514
1432,3871.0,503,352,1,15,25,514
1433,637.0,61,49,2,15,17,514
1434,10696.0,47,823,1,5,7,514
1435,8701.0,12,349,4,16,25,514
1436,2590.0,120,162,1,6,17,514
1437,10850.0,226,402,5,11,8,514
1438,2870.0,290,152,3,21,8,514
1439,13650.0,256,719,4,22,12,514
1440,12425.0,230,429,4,11,17,514
1441,2114.0,80,89,1,1,15,517
1442,3290.0,16,118,2,16,5,517
1443,1463.0,51,77,2,5,13,517
1444,9436.0,64,350,5,10,4,517
1445,8162.0,69,327,6,18,16,517
1446,9310.0,351,333,3,17,17,517
1447,8155.0,17,389,2,4,10,517
1448,7588.0,68,330,5,3,17,517
